Customer_ID,Age,Gender,Income,Location,Campaign_ID,Product_Purchased,Purchase_Amount,Engagement_Score,Campaign_Channel,Campaign_Response_Time,Discount_Used,Satisfaction_Score
C0279,18,Female,39883.05,New York,M009,Product A,152.82,7.7,Push Notification,12.3,TRUE,7.6
C0280,28,Non-Binary,82919.72,Florida,M019,Product C,438.13,5.7,Social Media,48.9,TRUE,9.9
C0281,45,Female,77951.45,Texas,M014,Product A,194.49,8.3,Push Notification,17.7,TRUE,7.7
C0282,42,Female,66481.8,Illinois,M013,Product C,435.35,7.8,Social Media,10.6,FALSE,9.4
C0283,67,Female,59314.34,Florida,M005,Product A,127.53,2.7,Email,45.6,TRUE,4.6
C0284,40,Male,53422.13,Florida,M018,Product B,260.7,4.6,SMS,8.7,TRUE,9.1
C0285,48,Female,64229.23,New York,M015,Product A,445.22,2.3,SMS,34,TRUE,7.5
C0286,47,Male,83697.1,Texas,M011,Product A,71.78,2.2,Social Media,46.2,FALSE,4.3
C0287,59,Female,63578.49,Florida,M019,Product C,186.92,7.4,Push Notification,36.5,FALSE,5.6
C0288,52,Female,92504.39,Texas,M005,Product A,459.43,5.8,Push Notification,50.5,TRUE,2.8
C0289,24,Female,46530.87,California,M007,Product A,318.44,6.4,Social Media,57.9,TRUE,1.7
C0290,33,Male,59704.79,New York,M002,Product A,372.3,7.6,SMS,62.9,FALSE,5.2
C0291,43,Male,54404.12,New York,M019,Product C,428.96,3.5,Social Media,40.8,TRUE,9.9
C0292,65,Female,43722.88,New York,M016,Product D,285.62,4.6,Email,20.6,TRUE,8.8
C0293,69,Female,57703.74,Texas,M003,Product D,430.41,6.5,SMS,37.2,TRUE,1.1
C0294,66,Male,66259.94,Florida,M010,Product D,337.44,1.9,Push Notification,28.5,TRUE,9.7
C0295,19,Male,67863.45,Florida,M012,Product A,358.54,8.5,Email,17,TRUE,5.2
C0296,18,Female,92556.78,Texas,M002,Product B,118.78,4.1,Email,38.6,TRUE,2.6
C0297,65,Female,66967.01,Texas,M008,Product B,472.56,6.9,SMS,2.6,TRUE,9.2
C0298,29,Male,77252.05,California,M009,Product C,408.24,10,Push Notification,44,TRUE,9.3
C0299,22,Male,60991.41,Illinois,M020,Product D,164.39,5.3,SMS,59.3,TRUE,8.6
C0300,54,Male,85170.83,Illinois,M012,Product A,311,2.9,Social Media,72,FALSE,6.6
C0301,49,Non-Binary,95976.74,New York,M005,Product C,219.41,2.9,Email,66.4,TRUE,3.1
C0302,26,Male,67966.28,Florida,M013,Product A,347.18,1.5,SMS,7.4,TRUE,3.2
C0303,58,Male,45110.11,New York,M005,Product C,497.19,7.9,SMS,12.5,TRUE,9.7
C0304,52,Male,51767.92,Florida,M015,Product D,70.59,3.6,Email,10.8,FALSE,3.5
C0305,36,Male,64229.01,Florida,M005,Product A,478.64,2.6,Social Media,40.6,FALSE,4.8
C0306,65,Female,66847.47,California,M005,Product D,82.58,7.4,Push Notification,4.3,FALSE,7.8
C0307,33,Male,70476.38,Texas,M004,Product D,257.34,3.8,SMS,67.5,TRUE,8.4
C0308,20,Male,66902.97,Texas,M016,Product A,266.95,6.4,Email,5.4,TRUE,4.7
C0309,37,Male,60104.77,Texas,M018,Product D,170.93,4.8,Email,28.8,TRUE,4.6
C0310,41,Male,50457.02,Illinois,M010,Product C,305.01,4,Social Media,64.5,TRUE,4.2
C0311,50,Male,66017.07,Texas,M020,Product C,425.28,5.4,SMS,68.3,TRUE,4.5
C0312,41,Female,87824.81,Illinois,M003,Product C,182.28,3.8,Email,34,FALSE,7.8
C0313,69,Female,75298.93,New York,M010,Product D,81.68,8.8,Social Media,35.7,TRUE,1.6
C0314,28,Female,68020.56,Illinois,M013,Product A,334.53,1.7,SMS,46.2,TRUE,8.2
C0315,66,Female,75443.5,Florida,M003,Product D,388.29,1.3,Push Notification,29.9,TRUE,2.9
C0316,25,Female,54434.04,California,M004,Product D,479.54,4.7,Push Notification,24.1,TRUE,2.5
C0317,53,Male,52376.02,California,M013,Product C,121.79,2.6,SMS,53.5,TRUE,2.1
C0318,55,Female,48783.22,Florida,M014,Product A,455.61,7.7,SMS,43.3,TRUE,3.1
C0319,57,Female,58120.7,New York,M004,Product B,266.96,4.2,SMS,35.2,FALSE,8.5
C0320,37,Female,53669.91,California,M012,Product B,156.09,3.4,SMS,8.2,FALSE,5.8
C0321,52,Female,78124.12,Florida,M016,Product A,483.24,4.2,Social Media,5.9,FALSE,3.4
C0322,65,Male,52870.15,California,M010,Product A,157.29,3,Email,37.3,FALSE,2.7
C0323,42,Female,47959.17,Illinois,M020,Product C,380.05,3.7,Social Media,45,FALSE,7.9
C0324,52,Female,89138.66,California,M017,Product A,403.2,6.1,Email,47.7,FALSE,5.5
C0325,42,Non-Binary,53229.37,Illinois,M007,Product A,243.73,8.8,Social Media,64.5,TRUE,2.1
C0326,46,Male,62302.93,Illinois,M004,Product D,360.49,4.3,SMS,59,TRUE,4.4
C0327,35,Male,66769.84,California,M012,Product D,307.61,3.9,Social Media,11,FALSE,5
C0328,63,Male,42949.6,California,M010,Product B,136.41,8,Email,57.4,TRUE,4.2
C0329,35,Female,78532.26,Illinois,M002,Product C,391.95,1.2,Push Notification,49,FALSE,3.4
C0330,19,Male,69556.79,California,M014,Product C,467.61,3.7,SMS,59.8,FALSE,4
C0331,52,Male,83375.76,New York,M008,Product A,269.89,5.1,Push Notification,60.9,TRUE,7.7
C0332,33,Non-Binary,49811.67,Texas,M010,Product C,497.44,6.4,Email,25.5,FALSE,9.6
C0333,58,Male,61486.89,Texas,M006,Product B,242.58,2.4,SMS,19.7,TRUE,1.2
C0334,53,Female,60590.34,Florida,M002,Product D,265.88,4.9,SMS,40.2,FALSE,6.6
C0335,50,Male,63958.33,Texas,M014,Product B,353.25,6.1,SMS,22.2,FALSE,1.7
C0336,21,Female,38180.78,New York,M011,Product B,133.6,5.6,Push Notification,25.8,TRUE,2.8
C0337,50,Female,61662.55,Texas,M002,Product A,455.88,6.2,Push Notification,5.9,TRUE,5.9
C0338,31,Female,38603.04,Texas,M004,Product D,410.57,7,Email,71.4,FALSE,8.1
C0339,38,Female,65375.01,New York,M006,Product A,442.59,4.4,Email,23,TRUE,4.9
C0340,65,Male,28070.26,Illinois,M004,Product B,324.3,1.6,Social Media,56.4,TRUE,8.9
C0341,37,Male,32226.2,Texas,M005,Product B,447.69,1.5,Email,71.5,TRUE,7.4
C0342,25,Male,72278.23,Florida,M006,Product C,355.99,8.7,Social Media,69.8,FALSE,2.7
C0343,24,Female,51797.42,Texas,M009,Product C,280.2,7.1,Push Notification,46,FALSE,7.2
C0344,20,Female,45182.13,Texas,M016,Product C,469.31,7.9,Email,39.2,FALSE,3.9
C0345,34,Male,79062.68,New York,M011,Product C,247.87,9.4,SMS,23,FALSE,7.9
C0346,50,Female,64914.39,New York,M011,Product B,275.26,7.8,Social Media,62.2,TRUE,3.1
C0347,65,Male,73081.35,Florida,M010,Product C,126.29,7.2,Social Media,25,FALSE,2.3
C0348,29,Female,57506.37,California,M001,Product D,476.45,6.9,Social Media,8.6,FALSE,6.7
C0349,68,Non-Binary,100194.43,New York,M017,Product B,149.47,3.3,Push Notification,21.9,FALSE,6.5
C0350,39,Male,50932.29,California,M008,Product B,140.64,9.6,Social Media,23.4,FALSE,6.2
C0351,39,Female,86167.43,Florida,M016,Product D,95.54,5.9,Email,52,TRUE,3.2
C0352,63,Male,59079.51,Texas,M006,Product A,254.01,3,Social Media,13,TRUE,2.9
C0353,47,Female,35182.34,Texas,M014,Product C,173.13,2.9,SMS,23.5,FALSE,9.2
C0354,55,Female,67242.73,California,M002,Product B,383.35,8.3,Push Notification,6.4,TRUE,5.8
C0355,55,Male,64721.44,Florida,M009,Product D,188.38,3.3,Push Notification,61.2,TRUE,4.7
C0356,62,Male,44230.17,Florida,M004,Product A,374.35,1.4,Email,52.5,TRUE,8.4
C0357,68,Male,46166.71,New York,M019,Product A,138.18,4.9,SMS,32.1,FALSE,1.5
C0358,25,Female,59629.54,California,M017,Product D,153.48,8.4,Push Notification,31.5,FALSE,7.1
C0359,44,Female,65246.22,New York,M001,Product B,412.78,4.7,Push Notification,12.8,TRUE,2.3
C0360,44,Male,22940.05,California,M002,Product B,216.99,8.2,Push Notification,28.3,TRUE,3
C0361,51,Female,75796.82,New York,M017,Product C,100.3,8.4,Email,65.4,TRUE,6.8
C0362,38,Female,52582.53,New York,M002,Product C,482.63,8.7,Email,10.8,FALSE,3.5
C0363,47,Male,40023.79,Florida,M003,Product D,129.83,6.3,Push Notification,55.3,TRUE,8
C0364,50,Male,74116,Florida,M004,Product D,117.59,7.3,Social Media,4.3,TRUE,5.7
C0365,45,Female,59645.73,Texas,M013,Product B,211.27,3.4,Push Notification,23.1,TRUE,3.9
C0366,64,Female,78242.49,Texas,M012,Product B,93.04,1.9,SMS,61.1,FALSE,8.8
C0367,50,Male,66569.28,Florida,M005,Product D,120.03,5.8,SMS,32.6,TRUE,6.7
C0368,22,Male,59977.28,Florida,M014,Product D,430.9,1.1,Push Notification,50.9,FALSE,4.8
C0369,65,Male,57709.05,New York,M006,Product A,127.18,5.2,Push Notification,8.4,TRUE,5.1
C0370,36,Female,67240.69,Texas,M001,Product A,100.14,1.9,Push Notification,49.5,TRUE,3.4
C0371,21,Male,53797.03,Florida,M016,Product A,445.98,2,SMS,59.2,TRUE,2
C0372,52,Male,47211.41,California,M006,Product A,249.71,8.8,Email,58.2,TRUE,3.7
C0373,66,Female,69148.64,California,M013,Product A,120.72,6.8,Social Media,32.2,TRUE,3.4
C0374,34,Female,57832.68,Texas,M013,Product D,311.68,6.8,Email,65.2,FALSE,4
C0375,61,Male,60503.51,California,M011,Product C,68.68,4.6,Social Media,41.8,TRUE,5.2
C0376,45,Male,76340.7,New York,M016,Product D,242.32,4.7,SMS,59.1,FALSE,1.6
C0377,47,Female,58291.85,Texas,M014,Product A,315.64,3.7,SMS,16.2,TRUE,2
C0378,46,Male,60225.51,Florida,M011,Product D,480.7,4.9,SMS,15.9,FALSE,7.6
C0379,63,Male,51005.26,California,M005,Product B,196.91,6.3,SMS,54.6,FALSE,2.7
C0380,23,Female,66461.1,New York,M010,Product D,394.27,2.7,Email,46.9,TRUE,4.1
C0381,52,Male,65247.42,Florida,M015,Product D,109.71,3.4,Social Media,49,FALSE,6.7
C0382,58,Female,73511.63,Illinois,M007,Product C,245.11,5.5,SMS,17.8,TRUE,9.8
C0383,54,Female,51313.07,New York,M003,Product A,150.41,4.5,Social Media,29.4,TRUE,2.2
C0384,41,Male,53132.75,California,M011,Product A,271.61,8.4,Social Media,19.3,FALSE,7.8
C0385,46,Male,71882.06,New York,M009,Product D,237.75,8.4,Push Notification,5.8,FALSE,5.4
C0386,66,Female,63783.2,Illinois,M010,Product D,490.9,4,Email,15.5,FALSE,1.8
C0387,63,Female,46406.73,Illinois,M004,Product A,462.87,5.1,Email,71.7,TRUE,2.5
C0388,48,Female,79598.31,New York,M020,Product B,311.99,9.8,Email,17.6,TRUE,7.2
C0389,52,Female,34523.24,Florida,M018,Product A,129.43,8.4,Email,12.3,TRUE,8.9
C0390,50,Male,71764.27,Florida,M014,Product B,300.63,2.9,Social Media,50.5,FALSE,1.1
C0391,69,Female,41021.82,Illinois,M009,Product D,406.44,3.5,SMS,43.8,TRUE,3
C0392,38,Male,88286.83,Texas,M020,Product D,67.11,1.8,SMS,54,FALSE,4.2
C0393,49,Male,36831,Texas,M016,Product B,245.31,7.1,Social Media,47.4,TRUE,9.9
C0394,40,Male,77283.76,Florida,M002,Product A,69.19,3.9,SMS,16.8,TRUE,6.9
C0395,50,Male,58775.48,Texas,M007,Product D,159.78,5.8,Push Notification,36.6,TRUE,4.2
C0396,20,Female,54500.96,Florida,M005,Product A,91.45,7.9,Social Media,13.5,TRUE,2.8
C0397,35,Male,62780.95,California,M017,Product D,482.26,8.5,Social Media,19,FALSE,3
C0398,42,Male,69478.51,Florida,M011,Product C,125.97,3.9,Push Notification,71.1,TRUE,1.4
C0399,59,Male,46433.99,California,M004,Product C,117.55,3.1,Push Notification,52.7,TRUE,10
C0400,48,Female,47763.18,Illinois,M017,Product C,487.42,8.6,SMS,56.6,FALSE,9.8
C0401,20,Female,69744.07,Texas,M005,Product B,282.19,4.4,Email,3.1,TRUE,1.1
C0402,57,Male,34389.86,Illinois,M004,Product A,391.09,8.4,Email,28.1,TRUE,3.4
C0403,63,Male,51236.56,New York,M010,Product C,197.29,2.3,Push Notification,40.4,TRUE,1.2
C0404,41,Male,105610.3,New York,M003,Product B,289.79,9.2,SMS,11.6,FALSE,3.7
C0405,67,Female,45479.81,Illinois,M006,Product C,53.08,5.3,Email,61.2,TRUE,9.1
C0406,49,Female,77217.04,Florida,M008,Product D,233.97,2.5,Push Notification,10.9,TRUE,8.9
C0407,64,Female,51210.74,Florida,M005,Product C,299.79,5.8,SMS,46.2,TRUE,7.2
C0408,39,Female,67635.68,Texas,M008,Product A,281.48,8.8,SMS,40.3,TRUE,9.9
C0409,40,Male,69815.34,Illinois,M010,Product A,232.62,4.5,SMS,61.3,TRUE,7.7
C0410,19,Female,76934.35,New York,M019,Product B,404.56,2.6,Email,23.1,TRUE,3.2
C0411,44,Female,56996.19,Illinois,M004,Product A,275.74,6.2,Social Media,21.2,FALSE,8.5
C0412,59,Male,89833.27,Illinois,M006,Product C,336.25,8.5,Push Notification,61.1,TRUE,5.6
C0413,19,Male,51159.95,Texas,M003,Product D,133.08,2.1,Push Notification,16.7,FALSE,5.5
C0414,43,Female,63513.31,Florida,M004,Product D,437.68,1.4,Social Media,54,TRUE,8.5
C0415,34,Female,63679.15,New York,M004,Product B,213.28,1.5,Email,14.6,TRUE,5.8
C0416,57,Male,43170.48,Texas,M005,Product D,266.95,3.1,Email,63.2,TRUE,3.9
C0417,50,Female,55711.92,New York,M015,Product B,208.49,1.1,Push Notification,60.6,TRUE,9.4
C0418,26,Female,62422.7,New York,M016,Product B,451.36,4.9,Social Media,56.9,TRUE,1.7
C0419,60,Male,53518.18,Florida,M006,Product B,455.33,7.3,Social Media,35.9,TRUE,6.9
C0420,65,Male,96613.86,Florida,M018,Product A,150.93,7.4,Social Media,3.4,TRUE,8.1
C0421,56,Male,47420.64,Texas,M012,Product C,388.72,6.7,Social Media,10.4,FALSE,1.5
C0422,46,Female,77691.37,California,M020,Product A,96.3,3.7,SMS,33.4,FALSE,3.1
C0423,59,Male,72846.9,Texas,M007,Product D,63.43,7.6,SMS,4.1,TRUE,3
C0424,43,Male,59792.07,Texas,M012,Product A,426.46,6.2,Push Notification,5.5,TRUE,9
C0425,52,Female,47021.86,California,M014,Product B,109.03,8.8,Social Media,9.9,TRUE,6.9
C0426,67,Female,48476.17,New York,M013,Product A,119.65,5.3,SMS,19.5,TRUE,3
C0427,42,Male,52230.49,Illinois,M011,Product A,322.96,2.6,Social Media,54.2,TRUE,9.2
C0428,41,Male,33213.88,California,M011,Product D,417.55,6.7,Email,4.4,TRUE,3.2
C0429,30,Female,44948.02,Illinois,M002,Product C,135.32,2.4,Push Notification,70.8,TRUE,7
C0430,24,Female,37762.85,New York,M014,Product B,101.39,9.7,SMS,20.4,TRUE,5.1
C0431,53,Female,80188.13,California,M015,Product A,84.8,7.3,SMS,23.7,TRUE,1.9
C0432,62,Male,69276.94,Florida,M001,Product D,61.18,7.8,Email,18.6,FALSE,7.8
C0433,37,Female,71789.61,Texas,M012,Product D,102.42,7.1,Push Notification,43.8,TRUE,3.9
C0434,18,Female,68832.48,California,M014,Product B,474.21,1.9,Social Media,2.4,TRUE,4.2
C0435,25,Female,62504.51,California,M018,Product D,92.88,5.2,SMS,7.6,TRUE,2.9
C0436,63,Female,81910.2,New York,M003,Product C,318.9,6.9,SMS,8,TRUE,8.2
C0437,33,Male,50838.56,Florida,M012,Product D,464.43,3.1,SMS,48.2,TRUE,2.4
C0438,31,Male,61600.04,California,M005,Product A,332.52,7.1,Social Media,24.4,FALSE,3
C0439,29,Female,71205.88,Florida,M003,Product C,64.74,8.4,SMS,32.1,TRUE,4.7
C0440,68,Female,40181.86,Illinois,M007,Product C,318.39,3.5,Email,68.4,FALSE,2.3
C0441,40,Female,106448.83,California,M016,Product D,456.38,2.8,Push Notification,15.2,TRUE,2
C0442,32,Male,60428.49,Florida,M020,Product B,195.15,8.9,SMS,6,TRUE,5.7
C0443,45,Female,62129.84,Texas,M017,Product B,191.13,1,Push Notification,32.3,FALSE,9.6
C0444,51,Female,78853.17,New York,M008,Product B,161.99,3.3,Email,12.6,TRUE,8.2
C0445,19,Male,73724.33,Florida,M015,Product A,277.5,4.7,Push Notification,11.3,FALSE,2.6
C0446,49,Male,60571.17,New York,M020,Product D,157.07,7.1,Email,30.1,FALSE,6.3
C0447,40,Female,61951.94,California,M015,Product B,375.7,10,Push Notification,48.5,TRUE,8.1
C0448,39,Female,37437.77,California,M008,Product A,340.19,4.3,Social Media,18.2,FALSE,2.3
C0449,68,Female,51653.01,Illinois,M011,Product C,230.35,9.5,Social Media,63.2,TRUE,1.7
C0450,42,Female,67758.15,New York,M010,Product B,375.15,4.3,Push Notification,26.7,TRUE,9
C0451,39,Male,66658.39,Texas,M018,Product C,94.32,7.3,SMS,67.3,TRUE,3.2
C0452,39,Male,78317.49,Texas,M009,Product B,387.29,2.5,Push Notification,36,TRUE,5.5
C0453,66,Female,58192.48,Florida,M016,Product D,321.31,5.1,Email,52.6,FALSE,2.9
C0454,69,Female,39190.7,Texas,M001,Product C,333.54,8.8,Push Notification,61.3,FALSE,1.4
C0455,59,Female,75850.96,New York,M006,Product D,79.1,3.9,Email,38.6,TRUE,5.6
C0456,23,Female,81541.34,California,M002,Product A,328.16,1.9,Social Media,61.4,TRUE,4.9
C0457,32,Male,73473.67,New York,M013,Product C,272.35,5.7,SMS,27.8,TRUE,7.5
C0458,60,Female,57545.49,New York,M006,Product A,268.64,5,SMS,26.8,FALSE,8.7
C0459,54,Male,75665.79,California,M009,Product B,194.83,3.1,Email,57.4,FALSE,2.3
C0460,50,Male,111433.66,New York,M014,Product B,53.43,9.2,SMS,18.1,FALSE,2.5
C0461,25,Male,61727.28,Texas,M007,Product B,240.19,6.4,Push Notification,51.9,TRUE,9.6
C0462,61,Male,40323.95,Florida,M005,Product A,230.41,4.1,SMS,6.5,TRUE,4.8
C0463,61,Male,51205.72,Florida,M007,Product B,240.26,10,Push Notification,46.1,FALSE,9.6
C0464,22,Male,69382.14,New York,M003,Product D,325.4,2.2,Email,67.9,FALSE,4
C0465,56,Male,35927.94,California,M013,Product A,184.96,8.6,Push Notification,33.4,FALSE,4.1
C0466,21,Male,62541.05,Illinois,M012,Product A,171.22,3.1,Social Media,30.5,FALSE,7.4
C0467,23,Female,65705.05,New York,M006,Product C,274,3.2,Push Notification,39.4,TRUE,1.9
C0468,62,Male,83026.83,New York,M002,Product B,316.54,5.5,SMS,52.1,TRUE,4.7
C0469,49,Male,79652.92,Illinois,M015,Product C,305.3,7,Social Media,26.5,FALSE,4.4
C0470,69,Female,72968.77,Florida,M015,Product A,446.74,7.2,SMS,1,FALSE,1.3
C0471,47,Female,27559.81,Florida,M018,Product C,396.11,1.2,Social Media,36.6,FALSE,3.8
C0472,64,Female,73815.8,Illinois,M017,Product D,73.49,3.6,SMS,30.8,TRUE,4.6
C0473,52,Male,70582.7,California,M003,Product B,303.56,6.9,SMS,38.8,FALSE,1.5
C0474,57,Female,63839.17,New York,M003,Product A,238.02,9,SMS,51.8,FALSE,1.2
C0475,69,Male,34046.67,Texas,M009,Product C,212.47,7,SMS,21.1,FALSE,6.4
C0476,33,Male,48348.39,Florida,M010,Product B,481.05,3.4,Push Notification,36.9,FALSE,2.9
C0477,30,Male,42497.66,Florida,M012,Product D,255.56,5.6,Push Notification,19,TRUE,4.3
C0478,67,Female,29774.87,Florida,M001,Product B,373.75,6.8,SMS,33.6,FALSE,1.7
C0479,59,Male,59956.27,California,M004,Product C,485.19,2.2,Email,25.5,TRUE,1.9
C0480,47,Male,48032.67,Illinois,M005,Product D,117.95,5.9,SMS,27.2,TRUE,2.4
C0481,36,Male,99379.58,California,M017,Product A,74.58,5.2,Email,42.1,TRUE,1.3
C0482,34,Female,57468.42,Florida,M005,Product D,191.13,4,SMS,50,FALSE,7.9
C0483,36,Female,79406.3,New York,M004,Product B,70,6.6,Social Media,1.9,TRUE,9.2
C0484,45,Male,36463.51,Florida,M015,Product A,102.54,6.7,Push Notification,63.2,TRUE,5.7
C0485,43,Female,52048.66,New York,M010,Product B,496.27,9.7,Social Media,26.9,TRUE,8.3
C0486,54,Female,61453.47,New York,M005,Product A,482.08,4.9,Social Media,46.7,TRUE,2.2
C0487,43,Female,46377.69,Florida,M014,Product D,361.08,5.8,Push Notification,9.7,TRUE,5
C0488,40,Male,53666.99,Florida,M013,Product A,388.84,2.4,Push Notification,41.6,FALSE,2.3
C0489,26,Female,56730.74,New York,M019,Product B,113.22,5.9,Email,49.2,TRUE,10
C0490,29,Male,56491.38,California,M008,Product C,317.86,1.3,Email,12.2,TRUE,1.5
C0491,18,Female,87826.78,California,M012,Product C,119.49,2.3,Social Media,65.8,FALSE,5
C0492,18,Male,65673.39,California,M020,Product C,220.27,2.5,Email,54.8,FALSE,2
C0493,64,Male,67192.66,Texas,M019,Product A,205.41,6.7,Social Media,38.9,FALSE,1.6
C0494,51,Male,68094.82,New York,M019,Product C,326.28,6.1,SMS,12.8,FALSE,7.6
C0495,49,Female,69189.4,Texas,M006,Product C,85.86,8.2,SMS,62.5,TRUE,1.7
C0496,65,Male,58756.7,Texas,M008,Product B,96.56,5.2,SMS,5.9,FALSE,1.2
C0497,42,Female,55188.8,New York,M010,Product D,324.47,5.3,Push Notification,9.2,FALSE,9.5
C0498,57,Male,62502.24,Texas,M017,Product A,336.25,2.5,SMS,50.6,TRUE,2.7
C0499,62,Female,77352.06,New York,M001,Product C,202.95,7.7,Email,19,TRUE,8.6
C0500,18,Female,76893.57,Illinois,M019,Product B,116.09,1,Social Media,33.6,FALSE,9.6
C0501,33,Female,56394.02,Illinois,M012,Product A,448.74,4.8,Email,39.3,TRUE,7.8
C0502,56,Female,71517.66,New York,M002,Product B,73.83,2.7,Social Media,33.5,TRUE,1.9
C0503,22,Female,57081.23,New York,M017,Product D,372.82,7.9,SMS,7,TRUE,2.5
C0504,39,Male,60508.06,New York,M007,Product C,113.02,7.1,Push Notification,53.4,FALSE,2.6
C0505,46,Female,52897.15,California,M014,Product A,336.82,7.4,Social Media,18,TRUE,6.9
C0506,20,Male,57275.32,New York,M014,Product A,348.65,2.3,Email,53.4,TRUE,2.6
C0507,29,Female,80119.95,Florida,M012,Product C,411.92,7,Social Media,62.4,TRUE,1.3
C0508,43,Female,61386.32,Illinois,M016,Product B,227.76,7.2,SMS,39.1,TRUE,5.1
C0509,33,Male,62029.24,Illinois,M018,Product D,59.81,1,Push Notification,51.2,TRUE,6.3
C0510,68,Male,38291.73,New York,M008,Product A,414.97,3.9,Email,3.6,TRUE,5.1
C0511,54,Male,55361.34,Illinois,M002,Product A,249.83,1.8,Email,3.6,TRUE,5.4
C0512,39,Female,56380.28,New York,M011,Product D,431.19,7.1,Social Media,15,TRUE,5.1
C0513,46,Female,47562.85,New York,M001,Product A,399.19,2.9,SMS,26.4,TRUE,3.4
C0514,31,Female,60324.98,Illinois,M010,Product D,274.24,3.4,Social Media,14,FALSE,9.6
C0515,45,Female,53562.27,Illinois,M018,Product C,499.73,1.7,Email,46.1,FALSE,8.5
C0516,22,Female,61199.94,Florida,M016,Product D,257.93,5.4,Social Media,20.7,TRUE,3.9
C0517,64,Male,61822.55,Texas,M002,Product D,363.43,1.3,Social Media,61,FALSE,1.4
C0518,66,Male,45663.68,Florida,M017,Product B,351.41,8.6,SMS,40.8,TRUE,8.7
C0519,47,Female,54019.47,Florida,M016,Product D,283.13,1.2,Social Media,27.8,FALSE,7.7
C0520,63,Female,61160.61,Illinois,M019,Product C,313.41,1.6,Push Notification,64.4,FALSE,1.7
C0521,69,Female,77764.49,Florida,M005,Product A,409.37,6.8,SMS,59.8,FALSE,7.3
C0522,22,Male,63850.79,Illinois,M006,Product B,307.23,9.3,Social Media,59.2,TRUE,5.1
C0523,29,Male,50070.97,California,M017,Product D,252.57,9,SMS,52.7,TRUE,2.2
C0524,33,Male,65985.07,New York,M016,Product B,347.94,1.8,Email,44.6,TRUE,7.5
C0525,43,Male,85613.23,Texas,M016,Product C,65.98,3.6,SMS,27,TRUE,4.2
C0526,43,Male,73750.6,California,M007,Product C,99.14,5.7,SMS,31,FALSE,9.2
C0527,65,Female,68212.9,New York,M016,Product A,106.44,1.2,Push Notification,46.9,FALSE,1.4
C0528,38,Male,70883.85,New York,M009,Product C,241.6,5.8,Push Notification,13.3,TRUE,9.4
C0529,56,Female,81599.31,Texas,M006,Product C,442.3,5,Social Media,59.8,FALSE,1.8
C0530,53,Male,76134.4,Florida,M016,Product D,339.48,6.3,Push Notification,67.6,TRUE,1.3
C0531,50,Female,68501.41,New York,M009,Product C,487.68,9.3,Social Media,8,FALSE,6.2
C0532,47,Male,76029.63,Texas,M004,Product C,67.97,3.5,Email,2.6,FALSE,6.5
C0533,54,Male,43775.23,Illinois,M006,Product C,374.9,6.8,Push Notification,11.1,FALSE,2.8
C0534,40,Male,37466.02,New York,M014,Product A,191.39,4.9,SMS,55,FALSE,8.9
C0535,27,Non-Binary,62356.48,New York,M003,Product D,60.48,4.9,Email,8.7,TRUE,8.2
C0536,22,Female,61030.21,Florida,M017,Product D,421.67,6.8,Social Media,27.4,TRUE,3.5
C0537,53,Male,51841.35,Florida,M011,Product B,123.21,9.6,SMS,5.5,TRUE,5
